Platform,Post ID,Post Type,Post Content,Post Timestamp,Likes,Comments,Shares,Impressions,Reach,Engagement Rate,Audience Age,Audience Gender,Audience Location,Audience Interests,Home_Reach,Explore_Reach,Hashtag_Reach,Username
Facebook,ccd95e1e-b274-40a6-994a-b417968653e1,Image,Society bring everyone police first drop.,2021-10-20 13:25:09.006,683,303,32,7848,1564,65.09,39,Other,Argentina,difficult,224,141,30,Jane_79
Facebook,3d688bcd-3673-447f-ae44-79ce38a7eac9,Link,Record know sea report.,2021-07-28 18:31:26.035,295,165,186,9687,1289,50.12,40,Other,Paraguay,pull,52,249,59,Emma_555
Facebook,f3db2c4f-087a-4c82-b456-3358b19a936f,Image,Hard responsibility wish paper crime no.,2022-03-14 12:12:49.808,484,360,178,5666,3583,28.52,33,Male,Hong Kong,child,904,1549,84,abhi_555
Facebook,fb54f8d8-ce9a-4572-a5fb-7e6d60df5e1f,Link,Today blood future cover memory send.,2023-03-02 02:07:39.528,966,491,177,7066,4534,36.04,51,Male,French Guiana,dream,956,1649,38,Emma_1111
Facebook,430df584-4811-43d9-9a3a-bd8bd139cc41,Video,Worker have to form like.,2024-01-13 08:01:50.464,767,359,187,9846,1594,82.37,34,Male,Comoros,whom,116,43,9,pogos_3586
Facebook,00333ed0-b4c8-496b-826a-5626710da914,Video,It south financial human lead north.,2023-03-08 13:15:06.422,737,53,33,2177,2850,28.88,47,Other,Mali,serious,49,840,114,John_6
Facebook,6eb6e033-9f74-4ee0-9668-72a5b34686e3,Link,Own million hear explain issue.,2022-03-14 15:26:35.501,307,419,153,6681,3755,23.41,26,Other,Falkland Islands (Malvinas),change,1570,141,60,huggies_3333
Facebook,9abed6cd-0343-4b6f-b266-24b15b399f5b,Video,Pick challenge attorney seek.,2024-01-17 08:21:52.230,635,423,162,9344,3927,31.07,23,Female,Belgium,loss,862,1488,167,kolla_888
Facebook,45e533ba-9a7b-4cb7-afc0-342e910b6ebe,Link,Admit if nothing sense relationship interesting whose.,2023-11-02 07:21:41.787,665,99,133,6849,3938,22.78,47,Male,Heard Island and McDonald Islands,political,990,1351,235,pogos_5
Facebook,810e8efe-e7b3-4dd9-8ee4-97bd108fb6c2,Link,Economic century professional.,2022-04-14 21:05:52.548,265,211,197,2174,3778,17.81,42,Male,Israel,when,1366,1211,191,alexendra_4326
Facebook,2885bea7-170b-4283-aa5f-e6fb683198f8,Link,Cultural call bank result finally perhaps.,2021-06-25 07:59:11.731,549,13,95,6022,1020,64.41,31,Other,Haiti,wide,163,75,58,anuj_6
Facebook,8bcd420c-9266-48f5-b5bb-f9344554cb6d,Image,Miss why discussion anything heart bill.,2023-06-21 13:19:59.305,143,485,124,7106,2850,26.39,46,Female,Cayman Islands,family,1322,614,113,Daniel_3586
Facebook,de7d3291-6282-4802-bc2e-5279fe8901d5,Video,Rich model wife current material reflect.,2022-09-18 15:05:12.570,658,374,161,3848,2060,57.91,20,Female,Mauritius,figure,288,510,35,pogos_2222
Facebook,319eaa2e-f8c8-4a8d-9a0f-9427e3b67676,Video,Second need at who.,2023-06-09 18:59:23.139,589,383,190,6535,4987,23.3,24,Female,Turkmenistan,soon,2596,980,123,chappri_no__4326
Facebook,e1394ac4-cc9b-4ca3-ab4d-4c5fac881b52,Link,Degree be firm charge establish per.,2023-02-12 12:49:26.382,892,486,190,3152,3594,43.63,21,Other,Bosnia and Herzegovina,chance,1731,179,23,Sarah_669
Facebook,7c46d901-fb6b-40bf-8d5d-a69b9644803f,Link,Suggest tend now less author.,2022-05-18 12:14:12.553,549,141,132,4155,4508,18.23,28,Male,Sao Tome and Principe,pull,800,1750,574,anyway_4326
Facebook,82a8181e-367c-4154-93e4-d050f6ead889,Link,Store million full life.,2021-09-12 20:33:53.287,301,453,78,1391,4551,18.28,48,Male,Martinique,science,665,1842,992,David_342
Facebook,29e56cfe-e7c5-46cb-a6a6-ca57de7e885d,Video,Sense check trade early individual way perhaps.,2022-02-17 05:26:29.990,950,123,117,9456,3480,34.2,42,Male,Vanuatu,middle,1890,318,70,anuj_4326
Facebook,c5e980e6-2910-45d9-8368-748b7a4fcfbc,Video,Avoid admit employee care individual each clearly.,2023-07-08 23:11:37.286,601,136,103,6568,4813,17.45,54,Female,Tuvalu,miss,1637,125,485,Christopher_6666
Facebook,b4af090e-1229-49ec-9cff-dcf1c6b24e0a,Image,Quite maybe nice hear economy foot.,2023-10-16 07:35:17.760,660,440,50,8202,1228,93.65,53,Female,Bahamas,dog,18,55,0,pokemon_79
Facebook,1bd36a24-d0d5-4a7e-838d-b5b4726f7850,Image,Himself pressure field civil will record direction.,2021-10-08 16:18:07.494,190,270,7,9625,1137,41.07,22,Other,Guam,fear,182,249,127,anuj_2002
Facebook,e2efbbd9-83b4-4ce0-8ad4-969d8b640701,Video,Her and opportunity stop with.,2021-05-31 11:02:58.947,226,394,107,4898,3604,20.17,64,Other,Cape Verde,enough,2695,123,20,Emma_79
Facebook,31ae27f1-3ea1-47b7-8093-8b9eeb678026,Image,Action reality customer.,2023-09-29 05:42:33.836,848,419,158,3997,4989,28.56,29,Female,Montenegro,yes,2800,94,366,Daniel_3586
Facebook,005d4565-b1fa-4add-818f-121afe00aab1,Image,Budget network remember five onto never read.,2023-05-07 11:24:02.278,610,232,55,5916,1930,46.48,53,Other,Russian Federation,firm,546,245,99,David_3568
Facebook,cca48e82-b742-4ca3-9a92-6a5e22880eea,Link,Oil quickly level.,2023-09-08 12:09:08.190,571,217,35,6063,3288,25.03,32,Male,Trinidad and Tobago,hand,1768,571,34,abhi_5
Facebook,6878d1bf-6ad6-494b-ae55-8ecd6b20dc4d,Video,Explain hope serve only.,2022-10-14 01:25:06.874,735,326,76,2024,1679,67.72,26,Male,Niger,ok,142,277,96,anyway_777
Facebook,38c9e082-fbd6-443e-9a41-735c90d4214b,Video,Trial keep draw standard for.,2021-07-23 05:38:29.071,28,495,62,3032,4041,14.48,23,Female,Albania,get,2712,111,247,huggies_669
Facebook,408346da-8104-48f9-8df4-c4426cdaa20a,Link,Rise maybe budget street cultural must control.,2022-02-23 08:25:22.050,31,31,162,4251,4356,5.14,59,Female,Cuba,indeed,4124,5,3,kolla_634
Facebook,11a179a4-3c76-47ee-9b55-92c27c711fd6,Link,Myself rock college far right inside.,2021-04-21 16:09:29.358,600,373,42,8717,4440,22.86,61,Other,Turkmenistan,world,2921,243,82,Olivia_634
Facebook,e0ac3cd8-7ace-4b5f-9881-490364930938,Image,Power carry create design far after.,2023-01-16 00:14:06.764,230,237,114,7117,2705,21.48,59,Female,Taiwan,whose,113,1729,112,Jane_342
Facebook,7cff7758-04b2-4b3d-af1f-b0ad231a6f1b,Video,The alone girl allow allow.,2022-02-09 18:16:52.431,377,425,191,5475,2885,34.42,53,Male,Botswana,before,545,1292,1,don_hu_me_6666
Facebook,2544ee4e-d04a-4408-92b1-8ecea6c1c1d7,Video,Leg enough us instead minute however case.,2022-01-09 23:11:54.772,989,448,50,4935,4082,36.43,52,Male,Zimbabwe,sister,2217,307,7,Sarah_4326
Facebook,57eac3a1-f055-46f2-999b-275e60f3d402,Link,Yet buy although follow.,2023-12-08 03:59:07.955,143,388,56,3408,3820,15.37,62,Female,Solomon Islands,property,746,93,483,Sarah_634
Facebook,42df0485-7ec9-4c16-b8e9-f2a87ed870da,Video,Little owner into own.,2022-05-07 05:03:41.071,490,331,93,9310,4047,22.58,58,Other,New Caledonia,let,2008,655,422,kolla_2002
Facebook,b8fcfdd2-7beb-48d8-862e-f816c0c522c0,Link,Describe letter board final citizen million develop travel.,2022-05-04 10:45:36.075,747,28,76,2953,1683,50.56,49,Other,Saint Vincent and the Grenadines,sense,386,315,11,Emma_6666
Facebook,537d4f9b-fa98-422e-934b-0fd9fa4a735b,Image,Read moment enjoy.,2021-10-25 17:41:21.233,485,313,107,7639,2243,40.35,47,Male,Serbia,benefit,1089,90,14,pokemon_3333
Facebook,3f308809-7527-43bf-9263-9a51fff1b03e,Image,With group wife name share able executive.,2021-05-27 23:03:39.578,821,191,70,3616,2194,49.32,50,Other,Trinidad and Tobago,ago,659,363,54,gunjkal_6586
Facebook,cbe61817-c9c1-415e-99d9-a8b953fa7189,Image,Interesting statement support.,2023-06-30 15:04:03.899,790,161,169,2564,4958,22.59,39,Male,Montenegro,film,964,343,103,pogos_888
Facebook,3a6df919-227c-41aa-a902-4930b0d1ce70,Video,Six teach strong goal half something major young.,2021-10-29 13:55:27.899,979,236,78,5765,2980,43.39,22,Male,Falkland Islands (Malvinas),notice,1134,419,87,Emma_2222
Facebook,662078f0-16b4-428a-bd40-7c9ebcb0df00,Link,Weight score born market brother plan blue allow.,2023-04-18 07:16:41.632,477,255,153,9901,2175,40.69,25,Other,Costa Rica,among,293,729,109,Sarah_6666
Facebook,b67c94ec-8ac0-40ce-836b-22aec3233d35,Image,Activity thought itself.,2021-11-20 19:40:17.293,334,496,3,5207,2937,28.36,47,Female,Marshall Islands,age,1852,106,114,abhi_555
Facebook,a9f74c04-b487-4e51-a2c0-ff5ac189f1ba,Video,Everything necessary tax painting.,2021-09-04 10:26:38.950,182,86,62,4146,3945,8.37,30,Other,Montserrat,series,1164,1365,209,pokemon_34
Facebook,457c386a-b814-40d0-a309-d1ee0cccab30,Video,Garden wrong national born why me word.,2023-10-21 07:00:39.852,818,473,75,9844,1955,69.87,55,Female,Panama,white,251,113,149,Daniel_3463346
Facebook,18e679ef-bc57-4708-bd56-4583abcdf798,Link,Most focus professor source region.,2023-02-20 20:48:35.537,915,437,74,3546,3181,44.83,64,Other,British Virgin Islands,today,590,1109,24,huggies_634
Facebook,9525f62e-b10c-4b0f-aed1-6709ede5ba73,Video,Stay kitchen happy despite.,2021-09-06 14:17:22.612,816,153,140,2607,3953,28.05,61,Male,Guam,myself,1729,906,2,abhi_777
Facebook,f898a646-d716-4001-b975-38a2cd2a06e6,Link,Everyone evidence service figure off record plant.,2022-12-04 11:52:47.517,899,290,41,8590,2830,43.46,62,Other,Brazil,charge,249,1191,7,surru_669
Facebook,8f822919-3ee2-439c-8095-3fc7309ff777,Video,Guy opportunity friend.,2024-01-06 08:31:50.576,149,333,100,8645,2645,22.0,30,Male,Denmark,owner,404,1072,235,Olivia_6
Facebook,85c5e576-2637-4f98-977e-557280fc0b47,Video,Show such staff cost.,2022-03-10 23:21:39.335,926,426,132,3656,2885,51.44,65,Other,Bouvet Island (Bouvetoya),offer,119,1149,68,abhi_6586
Facebook,9e962bb9-76a5-4bd6-9547-7c4742ca406a,Link,Hundred moment dinner white truth thing effort.,2023-07-23 18:42:50.253,39,271,160,3613,2872,16.36,51,Female,Cayman Islands,upon,1104,1030,94,kolla_634
Facebook,f6a37dcf-febd-45bc-95e5-a2e1b504e535,Link,Military will set on course worry.,2021-07-09 13:47:24.217,813,384,165,5592,1458,93.42,46,Male,Ghana,process,83,10,0,abhi_4326
Facebook,02402858-2134-406b-9267-455fafed57f5,Link,Beautiful media weight condition phone especially.,2023-09-09 00:47:56.043,92,104,51,5315,4229,5.84,24,Female,Andorra,not,1284,919,707,don_hu_me_634
Facebook,f00e3901-5944-43e3-a257-c97f5e563700,Link,Add visit wait your international feeling case.,2021-09-25 15:25:41.095,378,26,161,5918,2882,19.6,42,Male,United States Minor Outlying Islands,institution,1365,120,553,Emily_888
Facebook,0d9c162d-ef68-4e49-b5ca-f7d032bcf17e,Video,Interest camera really page whatever make my understand.,2022-12-07 02:54:35.934,310,254,136,4775,2594,26.99,55,Male,Angola,usually,75,577,751,kolla_6586
Facebook,027dc95f-9344-4d48-a1fb-fac3ffb295e1,Image,Enough sister already place court federal.,2021-08-11 09:47:48.151,93,398,115,5771,3393,17.86,34,Male,Gambia,better,1566,263,212,David_6666
Facebook,47b0c8df-8f62-48c4-83e7-77182b95b969,Image,Way happy dinner about success group indeed.,2021-05-19 08:55:38.637,900,403,71,9100,3960,34.7,55,Male,Chile,hand,458,521,1238,pogos_6666
Facebook,b2e9caa8-2a7c-4d91-8727-cff66c9a2f86,Video,Major than think response middle teacher however.,2022-05-25 16:50:42.437,608,209,180,3866,1324,75.3,64,Male,China,store,247,9,52,Olivia_79
Facebook,52e5a465-a945-4913-9a43-11ba7241b417,Video,Research three determine within.,2021-10-13 08:29:46.214,924,235,136,1090,1350,95.93,53,Male,Algeria,Republican,51,1,2,don_hu_me_4
Facebook,a33ecd0c-1891-44f8-b382-55f12f64252e,Image,Best group result prevent before.,2021-05-03 18:07:27.108,495,328,121,6094,4513,20.92,24,Male,United States Virgin Islands,hit,2937,495,11,kolla_3463346
Facebook,b1952b9c-b229-47b9-99bd-5543adbb2268,Link,Score station travel actually industry message firm image.,2021-07-20 20:42:10.594,826,213,121,3464,4873,23.8,53,Male,Paraguay,keep,1898,1381,172,huggies_2002
Facebook,ec15b149-9504-47fb-a455-0a594d733925,Link,Lose want response word.,2022-09-01 19:57:23.856,426,54,58,6966,589,91.34,61,Male,Chile,identify,33,4,4,abhi_3333
Facebook,79c0908b-b51f-4c5c-93d6-d69ca4143d1e,Link,Shoulder few car.,2022-05-13 11:20:15.467,811,420,158,3421,2981,46.6,45,Female,Paraguay,behind,701,178,233,kolla_6586
Facebook,677eb5e3-8f10-472c-a3e9-37b821c6924b,Link,Physical government least eight.,2023-04-01 01:24:35.301,284,491,170,1065,1133,83.41,41,Female,Estonia,suffer,101,0,53,don_hu_me_342
Facebook,046e74e5-9a97-4d65-ac9f-12371a3c0849,Video,Price thus worker task crime paper.,2021-04-28 15:49:44.017,616,106,151,6970,1054,82.83,54,Female,Yemen,budget,105,29,38,don_hu_me_344667
Facebook,b921ec1e-dabb-44c4-b8e7-7ae60c07ab08,Video,Too cover kid list ever sister beyond.,2023-04-13 13:50:20.161,783,356,25,2106,4170,27.91,46,Male,Antarctica (the territory South of 60 deg S),model,2665,104,199,don_hu_me_5
Facebook,7a93dc13-74a2-4b59-a31c-993cfbbd4f12,Image,Late production director more child no six.,2022-04-10 19:02:16.410,113,158,44,4782,3680,8.56,48,Female,United Arab Emirates,four,1459,925,431,surru_555
Facebook,8af80354-6e48-4ee6-8bef-78de12fa87bd,Link,Current key tell century beautiful.,2022-10-09 04:41:30.117,290,231,29,5890,844,65.17,51,Female,Kenya,always,43,211,15,Emma_6586
Facebook,56b8bc37-3d17-474c-af4b-36a68f8be077,Image,Practice black take way.,2023-05-16 15:20:24.877,205,60,114,4732,2999,12.64,47,Male,Libyan Arab Jamahiriya,chair,1509,153,239,John_26
Facebook,9e54da64-53fa-40a7-b080-15f242eb0a7c,Video,Set better term much discuss.,2022-07-15 10:15:13.896,31,221,151,2609,3123,12.9,50,Other,Slovenia,situation,1465,1201,18,David_3463346
Facebook,40b389e3-0533-4675-8407-cc54bc811cb1,Link,Term agreement huge your animal.,2021-05-22 20:33:47.141,634,314,104,8116,4347,24.2,53,Male,New Zealand,reason,2463,184,203,Sarah_26
Facebook,9560fd79-56ef-4e76-a1a2-7427e86c80eb,Video,Adult miss adult national.,2021-12-28 14:19:28.094,659,373,80,1533,3458,32.16,20,Male,Senegal,happy,690,217,895,Emma_777
Facebook,bec956ab-a274-4780-ae71-0e143f0eb792,Video,Century support through while.,2022-06-24 09:19:35.252,294,202,196,7864,2609,26.52,28,Female,Congo,possible,143,1301,303,Michael_342
Facebook,a0be9be2-d734-4172-a44d-cfc367b9c8be,Video,Summer attorney respond store finish later.,2023-11-02 22:56:47.165,741,67,154,2503,3258,29.53,64,Other,Western Sahara,society,606,1325,289,David_4326
Facebook,cbb8262a-8b3f-42a2-a3e3-9ae5b100b62c,Link,Song brother land tonight eight year.,2023-09-17 00:04:57.765,1,271,51,6344,3761,8.59,37,Other,Bahrain,successful,2600,784,52,anyway_1989
Facebook,cbe6dc26-9d9d-4de7-8e2d-2d3260a64d7d,Link,Gas article low school wide three also administration.,2023-08-31 21:28:32.456,285,389,25,4264,4247,16.46,52,Female,Guadeloupe,whose,2898,616,13,Christopher_5
Facebook,ae667a3b-ef1c-4a76-8ea7-cd514ba181aa,Link,Think recent effort environmental marriage prove six.,2021-03-13 17:11:47.350,454,241,32,6459,2939,24.74,23,Male,Hong Kong,green,2042,7,116,Emma_4
Facebook,52a77fb4-c5c1-4e86-bbdd-710b19907d1b,Image,Institution draw cost both season develop.,2023-03-09 20:03:42.542,935,423,48,9785,3320,42.35,47,Female,San Marino,pay,22,1724,162,don_hu_me_356364
Facebook,666b1c34-954b-4b1e-90b8-a78222a42a96,Link,Medical but whom painting.,2022-08-20 13:56:58.632,842,129,0,6942,2539,38.24,47,Male,Micronesia,president,349,1142,21,pogos_4
Facebook,5716d4c7-02cf-4107-8bb7-79bf5402f5d4,Video,Standard model million pretty.,2023-02-03 18:16:49.507,57,104,78,5456,1842,12.98,47,Male,Nepal,style,652,132,267,Christopher_6586
Facebook,b5916f5c-7e77-4dcf-b337-6adc44b8dc20,Image,Look thus or born effect agreement population.,2021-10-17 05:57:03.933,610,120,79,7890,1934,41.83,35,Male,Albania,election,322,740,10,surru_2222
Facebook,c294dc2c-a235-440b-ac00-a66a8d881c14,Link,Effect result leave about travel Mrs yeah feeling.,2023-11-04 13:17:07.412,945,123,9,6393,2390,45.06,60,Female,Niue,specific,1142,126,1,pogos_999
Facebook,2f534c16-2430-478b-8d3f-7ee7edfd11dc,Video,Cut money whom southern.,2022-07-14 15:38:47.099,768,258,119,8064,1252,91.45,18,Female,Denmark,once,71,3,9,anyway_777
Facebook,9c5eab91-7c77-4215-b854-49b9a8f4fc83,Video,Civil fine about history more.,2023-12-24 13:54:29.270,61,232,16,9895,1262,24.48,22,Other,Russian Federation,while,570,278,16,kolla_34
Facebook,7d9c63c6-4330-485d-9f27-3440fc81ba56,Video,Various you positive budget throughout second not.,2022-06-19 06:57:07.369,350,450,84,5495,1864,47.42,33,Other,Madagascar,occur,396,125,116,gunjkal_669
Facebook,5f6ad30a-8e25-4825-abc1-67eb8cad6e6d,Image,Our whose relationship pattern exactly type director not.,2024-02-29 18:07:40.193,208,470,91,5280,2788,27.58,25,Female,Faroe Islands,fill,1545,342,49,huggies_4326
Facebook,8c54010b-7352-41c7-b472-38ecde9a47bd,Link,Civil rule within artist large account.,2022-02-01 13:51:19.062,28,59,2,9472,3421,2.6,51,Female,Poland,college,2592,191,184,Christopher_344667
Facebook,18d69524-fa5b-44f7-af2a-a166852f4d80,Video,Card kind she sister protect where behind skin.,2022-12-27 17:02:21.473,521,372,139,7666,3706,27.85,44,Male,Myanmar,cover,2011,391,199,pokemon_4444
Facebook,ce818392-7c4e-4888-a821-8c8ddd831859,Image,Feel less point main husband break.,2022-08-10 10:49:08.331,920,65,103,4913,4522,24.06,34,Male,Lebanon,hard,1656,116,894,David_6586
Facebook,9894798a-ac33-42eb-a38c-9659de5805a9,Link,Later statement writer without cup include along.,2023-03-29 02:11:47.366,702,82,183,5150,1801,53.69,31,Other,Palestinian Territory,later,499,274,47,surru_4
Facebook,bf40c424-2942-484e-b6e7-602d9a8d68d4,Link,Project film father energy prove today local another.,2022-12-09 06:52:49.555,635,227,135,3559,2238,44.55,33,Female,Afghanistan,behavior,915,138,6,huggies_888
Facebook,2455848a-f36d-41d8-85e8-2a7bca221f72,Link,Water she son place move expect think.,2023-09-26 10:47:15.094,677,118,196,1729,4313,22.98,50,Male,Cocos (Keeling) Islands,individual,2685,514,75,don_hu_me_79
Facebook,6b8aee6b-5b90-44cb-999d-12c7d6592edb,Link,Charge our hope direction begin care growth several.,2022-11-20 10:12:37.315,105,136,20,5900,4950,5.27,19,Female,Cyprus,own,4291,298,58,John_634
Facebook,63322183-dc18-4abb-9a72-4f931d0ee3bd,Link,Until property evening program environment owner you.,2022-01-09 11:15:33.490,282,96,140,3980,2908,17.81,19,Female,Bouvet Island (Bouvetoya),collection,1876,442,22,gunjkal_3568
Facebook,aac64f13-2ddc-4ba2-b56f-58c94c07a8ed,Image,Shake usually international contain news week.,2021-11-25 15:00:08.129,798,70,181,1744,4339,24.18,58,Male,Cameroon,forget,2799,402,9,John_777
Facebook,7e289c97-840c-4096-95d4-d207c0a183e5,Video,Perhaps edge this price cover while before yourself.,2022-10-10 10:21:10.540,943,368,139,8970,3756,38.6,46,Female,Reunion,edge,1170,914,75,Emily_342
Facebook,353685dc-096e-4cf4-b462-4d85d8c78840,Video,Situation recently thought certainly country arrive material.,2023-03-11 20:32:36.417,759,355,24,3030,4982,22.84,50,Female,Saint Martin,effect,413,1198,1597,John_669
Facebook,6ede61a6-55f3-46cf-abae-3cd87b0048c3,Video,But debate seat buy year study exactly.,2022-09-04 20:45:27.015,64,352,110,6969,4462,11.79,55,Female,Tokelau,plant,21,1630,83,Emily_3333
Facebook,9e954e9a-9b09-4fc2-b629-7f5de7ba8092,Image,Speech expect debate specific break bill clearly thus.,2023-03-09 03:42:32.723,415,163,133,3313,3814,18.64,36,Male,Maldives,million,1313,500,752,pokemon_634
Facebook,43564513-99ca-4e6d-9c5d-7c617ec956eb,Video,Everything range protect son.,2023-09-14 19:55:07.822,471,83,143,8731,3253,21.43,65,Female,Finland,leader,2384,108,0,anyway_888
Facebook,38b52e10-3f5b-4176-81e6-d3339e821d44,Link,Too that season fast help remain.,2022-04-05 14:56:58.394,350,216,166,3139,3185,22.98,40,Female,Netherlands,available,2444,5,3,kolla_26
Facebook,2887071e-78ec-47a6-aeb2-1bc0df2d0cc0,Video,This charge feel human.,2022-03-30 07:41:57.260,855,248,77,3091,4821,24.48,50,Female,Uzbekistan,job,3190,417,5,kolla_6666
Facebook,d2d37f50-ca7e-4a73-a7f8-6df5a91c36e2,Video,Share treatment same memory.,2022-05-17 08:13:11.580,818,443,192,1698,4720,30.78,46,Other,Tajikistan,by,802,257,2169,pogos_356364
Facebook,cb441e82-2bda-4867-85df-356e3303a09d,Link,Evening call want TV treatment animal impact culture.,2021-09-03 23:58:46.559,869,223,31,4136,4371,25.69,24,Male,Svalbard & Jan Mayen Islands,pattern,2137,712,359,pogos_634
Facebook,775237f2-d1cd-4f0e-9695-2071a4b544b0,Video,Sure level hour business.,2021-05-01 03:07:28.385,564,346,2,8854,2269,40.19,35,Male,Nicaragua,board,396,660,114,alexendra_4444
Facebook,2d89f44b-31f0-4016-9904-73f8c514b879,Link,Cell way top eye night.,2022-04-12 05:58:10.417,644,424,26,2812,4697,23.29,43,Male,Australia,which,779,2296,325,Emma_2002
Facebook,b8517d19-e128-41da-9483-642f413cdfd4,Image,Avoid history matter create.,2021-11-02 05:30:27.646,32,245,88,3641,4636,7.87,52,Male,Guinea,ball,1181,648,799,anyway_999
